timestamp,open,high,low,close,volume
2026-09-04 16:24:00,80882.28,80920.0,80882.27,80920.0,5.29286
2026-09-04 16:25:00,80919.99,80941.47,80919.99,80936.2,7.9728
2026-09-04 16:26:00,80936.21,80982.0,80936.2,80961.67,14.64102
2026-09-04 16:27:00,80961.68,80966.43,80948.0,80966.42,4.39879
2026-09-04 16:28:00,80966.43,80966.43,80952.78,80957.72,7.90784
2026-09-04 16:29:00,80957.72,80997.36,80957.72,80982.57,6.18551
2026-09-04 16:30:00,80982.57,81070.0,80974.0,81069.99,28.88981
2026-09-04 16:31:00,81069.99,81088.0,81022.0,81022.0,9.62682
2026-09-04 16:32:00,81022.01,81022.01,80975.08,80997.4,11.9191
2026-09-04 16:33:00,80997.4,81093.41,80997.39,81078.55,25.00596
2026-09-04 16:34:00,81078.54,81150.0,81078.17,81108.01,25.75946
2026-09-04 16:35:00,81108.02,81133.34,81102.0,81102.0,7.55719
2026-09-04 16:36:00,81102.0,81102.0,81056.01,81061.26,8.679
2026-09-04 16:37:00,81061.26,81138.0,81061.26,81087.39,20.50932
2026-09-04 16:38:00,81087.39,81154.4,81062.0,81082.0,34.91249
2026-09-04 16:39:00,81082.01,81107.78,81082.0,81099.88,18.00493
2026-09-04 16:40:00,81099.88,81107.68,81036.0,81082.0,29.86744
2026-09-04 16:41:00,81082.0,81152.0,81070.11,81148.09,10.02872
2026-09-04 16:42:00,81148.09,81148.1,81122.01,81122.01,5.2707
2026-09-04 16:43:00,81122.0,81122.01,81054.25,81054.26,5.26117
2026-09-04 16:44:00,81054.25,81054.26,81048.29,81048.29,5.46476
2026-09-04 16:45:00,81048.29,81110.0,81024.07,81110.0,19.17841
2026-09-04 16:46:00,81110.0,81217.0,81000.0,81121.03,49.39347
2026-09-04 16:47:00,81121.03,81138.0,81082.87,81082.88,15.96431
2026-09-04 16:48:00,81082.87,81148.0,81054.01,81135.54,20.01069
2026-09-04 16:49:00,81135.54,81152.23,81116.39,81116.4,13.06603
2026-09-04 16:50:00,81116.4,81170.0,81104.0,81137.21,20.97324
2026-09-04 16:51:00,81137.21,81163.63,81112.73,81148.0,13.69461
2026-09-04 16:52:00,81147.99,81148.0,81100.0,81148.0,10.64772
2026-09-04 16:53:00,81147.99,81182.0,81127.7,81155.2,11.61994
2026-09-04 16:54:00,81155.21,81237.0,81155.21,81215.31,17.16608
2026-09-04 16:55:00,81215.31,81215.32,81149.0,81149.0,9.3523
2026-09-04 16:56:00,81149.0,81152.23,81131.33,81131.34,10.83442
2026-09-04 16:57:00,81131.33,81166.0,81120.0,81137.37,17.47303
2026-09-04 16:58:00,81137.36,81137.37,81128.75,81128.75,5.73093
2026-09-04 16:59:00,81128.76,81158.0,81126.94,81147.16,6.84833
2026-09-04 17:00:00,81147.16,81157.95,81131.1,81142.43,12.80624
2026-09-04 17:01:00,81143.41,81146.18,81126.54,81140.37,8.07718
2026-09-04 17:02:00,81140.37,81214.0,81140.36,81214.0,14.84288
2026-09-04 17:03:00,81214.0,81230.0,81168.13,81194.3,29.90688
2026-09-04 17:04:00,81194.29,81194.3,81158.0,81168.74,9.57852
2026-09-04 17:05:00,81168.73,81194.0,81152.29,81193.99,15.92813
2026-09-04 17:06:00,81193.99,81193.99,81165.14,81165.14,4.95506
2026-09-04 17:07:00,81165.14,81181.05,81128.0,81138.29,12.71261
2026-09-04 17:08:00,81138.3,81138.3,81106.55,81106.56,7.06942
2026-09-04 17:09:00,81106.56,81124.0,81100.87,81123.99,7.52999
2026-09-04 17:10:00,81124.0,81133.92,81100.0,81100.0,3.1111
2026-09-04 17:11:00,81100.01,81160.84,81093.44,81156.8,20.84934
2026-09-04 17:12:00,81156.8,81169.7,81132.0,81133.3,13.87494
2026-09-04 17:13:00,81133.3,81158.0,81081.94,81081.94,7.65056
2026-09-04 17:14:00,81081.95,81104.0,81081.95,81091.16,2.70022
2026-09-04 17:15:00,81091.16,81126.0,81091.15,81126.0,5.0606
